Wavelength nm,AB,Wavelength nm,EM
223.8,0,223.8,0
223.9,0,223.9,0
224,0,224,0
224.1,0,224.1,0
224.2,0,224.2,0
224.3,0,224.3,0
224.4,0,224.4,0
224.5,0,224.5,0
224.6,0,224.6,0
224.7,0,224.7,0
224.8,0,224.8,0
224.9,0,224.9,0
225,0,225,0
225.1,0,225.1,0
225.2,0,225.2,0
225.3,0,225.3,0
225.4,0,225.4,0
225.5,0,225.5,0
225.6,0,225.6,0
225.7,0,225.7,0
225.8,0,225.8,0
225.9,0,225.9,0
226,0,226,0
226.1,0,226.1,0
226.2,0,226.2,0
226.3,0,226.3,0
226.4,0,226.4,0
226.5,0,226.5,0
226.6,0,226.6,0
226.7,0,226.7,0
226.8,0,226.8,0
226.9,0,226.9,0
227,0,227,0
227.1,0,227.1,0
227.2,0,227.2,0
227.3,0,227.3,0
227.4,0,227.4,0
227.5,0,227.5,0
227.6,0,227.6,0
227.7,0,227.7,0
227.8,0,227.8,0
227.9,0,227.9,0
228,0,228,0
228.1,0,228.1,0
228.2,0,228.2,0
228.3,0,228.3,0
228.4,0,228.4,0
228.5,0,228.5,0
228.6,0,228.6,0
228.7,0,228.7,0
228.8,0,228.8,0
228.9,0,228.9,0
229,0,229,0
229.1,0,229.1,0
229.2,0,229.2,0
229.3,0,229.3,0
229.4,0,229.4,0
229.5,0,229.5,0
229.6,0,229.6,0
229.7,0,229.7,0
229.8,0,229.8,0
229.9,0,229.9,0
230,0,230,0
230.1,0,230.1,0
230.2,0,230.2,0
230.3,0,230.3,0
230.4,0,230.4,0
230.5,0,230.5,0
230.6,0,230.6,0
230.7,0,230.7,0
230.8,0,230.8,0
230.9,0,230.9,0
231,0,231,0
231.1,0,231.1,0
231.2,0,231.2,0
231.3,0,231.3,0
231.4,0,231.4,0
231.5,0,231.5,0
231.6,0,231.6,0
231.7,0,231.7,0
231.8,0,231.8,0
231.9,0,231.9,0
232,0,232,0
232.1,0,232.1,0
232.2,0,232.2,0
232.3,0,232.3,0
232.4,0,232.4,0
232.5,0,232.5,0
232.6,0,232.6,0
232.7,0,232.7,0
232.8,0,232.8,0
232.9,0,232.9,0
233,0,233,0
233.1,0,233.1,0
233.2,0,233.2,0
233.3,0,233.3,0
233.4,0,233.4,0
233.5,0,233.5,0
233.6,0,233.6,0
233.7,0,233.7,0
233.8,0,233.8,0
233.9,0,233.9,0
234,0,234,0
234.1,0,234.1,0
234.2,0,234.2,0
234.3,0,234.3,0
234.4,0,234.4,0
234.5,0,234.5,0
234.6,0,234.6,0
234.7,0,234.7,0
234.8,0,234.8,0
234.9,0,234.9,0
235,0,235,0
235.1,0,235.1,0
235.2,0,235.2,0
235.3,0,235.3,0
235.4,0,235.4,0
235.5,0,235.5,0
235.6,0,235.6,0
235.7,0,235.7,0
235.8,0,235.8,0
235.9,0,235.9,0
236,0,236,0
236.1,0,236.1,0
236.2,0,236.2,0
236.3,0,236.3,0
236.4,0,236.4,0
236.5,0,236.5,0
236.6,0,236.6,0
236.7,0,236.7,0
236.8,0,236.8,0
236.9,0,236.9,0
237,0,237,0
237.1,0,237.1,0
237.2,0,237.2,0
237.3,0,237.3,0
237.4,0,237.4,0
237.5,0,237.5,0
237.6,0,237.6,0
237.7,0,237.7,0
237.8,0,237.8,0
237.9,0,237.9,0
238,0,238,0
238.1,0,238.1,0
238.2,0,238.2,0
238.3,0,238.3,0
238.4,0,238.4,0
238.5,0,238.5,0
238.6,0,238.6,0
238.7,0,238.7,0
238.8,0,238.8,0
238.9,0,238.9,0
239,0,239,0
239.1,0,239.1,0
239.2,0,239.2,0
239.3,0,239.3,0
239.4,0,239.4,0
239.5,0,239.5,0
239.6,0,239.6,0
239.7,0,239.7,0
239.8,0,239.8,0
239.9,0,239.9,0
240,0,240,0
240.1,0,240.1,0
240.2,0,240.2,0
240.3,0,240.3,0
240.4,0,240.4,0
240.5,0,240.5,0
240.6,0,240.6,0
240.7,0,240.7,0
240.8,0,240.8,0
240.9,0,240.9,0
241,0,241,0
241.1,0,241.1,0
241.2,0,241.2,0
241.3,0,241.3,0
241.4,0,241.4,0
241.5,0,241.5,0
241.6,0,241.6,0
241.7,0,241.7,0
241.8,0,241.8,0
241.9,0,241.9,0
242,0,242,0
242.1,0,242.1,0
242.2,0,242.2,0
242.3,0,242.3,0
242.4,0,242.4,0
242.5,0,242.5,0
242.6,0,242.6,0
242.7,0,242.7,0
242.8,0,242.8,0
242.9,0,242.9,0
243,0,243,0
243.1,0,243.1,0
243.2,0,243.2,0
243.3,0,243.3,0
243.4,0,243.4,0
243.5,0,243.5,0
243.6,0,243.6,0
243.7,0,243.7,0
243.8,0,243.8,0
243.9,0,243.9,0
244,0,244,0
244.1,0,244.1,0
244.2,0,244.2,0
244.3,0,244.3,0
244.4,0,244.4,0
244.5,0,244.5,0
244.6,0,244.6,0
244.7,0,244.7,0
244.8,0,244.8,0
244.9,0,244.9,0
245,0,245,0
245.1,0,245.1,0
245.2,0,245.2,0
245.3,0,245.3,0
245.4,0,245.4,0
245.5,0,245.5,0
245.6,0,245.6,0
245.7,0,245.7,0
245.8,0,245.8,0
245.9,0,245.9,0
246,0,246,0
246.1,0,246.1,0
246.2,0,246.2,0
246.3,0,246.3,0
246.4,0,246.4,0
246.5,0,246.5,0
246.6,0,246.6,0
246.7,0,246.7,0
246.8,0,246.8,0
246.9,0,246.9,0
247,0,247,0
247.1,0,247.1,0
247.2,0,247.2,0
247.3,0,247.3,0
247.4,0,247.4,0
247.5,0,247.5,0
247.6,0,247.6,0
247.7,0,247.7,0
247.8,0,247.8,0
247.9,0,247.9,0
248,0,248,0
248.1,0,248.1,0
248.2,0,248.2,0
248.3,0,248.3,0
248.4,0,248.4,0
248.5,0,248.5,0
248.6,0,248.6,0
248.7,0,248.7,0
248.8,0,248.8,0
248.9,0,248.9,0
249,0,249,0
249.1,0,249.1,0
249.2,0,249.2,0
249.3,0,249.3,0
249.4,0,249.4,0
249.5,0,249.5,0
249.6,0,249.6,0
249.7,0,249.7,0
249.8,0,249.8,0
249.9,0,249.9,0
250,0.658037,250,0
250.1,0.657267,250.1,0
250.2,0.656498,250.2,0
250.3,0.655729,250.3,0
250.4,0.654963,250.4,0
250.5,0.654199,250.5,0
250.6,0.653439,250.6,0
250.7,0.652682,250.7,0
250.8,0.651929,250.8,0
250.9,0.651181,250.9,0
251,0.650439,251,0
251.1,0.649703,251.1,0
251.2,0.64897,251.2,0
251.3,0.648236,251.3,0
251.4,0.6475,251.4,0
251.5,0.646758,251.5,0
251.6,0.646007,251.6,0
251.7,0.645244,251.7,0
251.8,0.644466,251.8,0
251.9,0.643669,251.9,0
252,0.642852,252,0
252.1,0.642012,252.1,0
252.2,0.641159,252.2,0
252.3,0.640306,252.3,0
252.4,0.639462,252.4,0
252.5,0.63864,252.5,0
252.6,0.637851,252.6,0
252.7,0.637106,252.7,0
252.8,0.636417,252.8,0
252.9,0.635796,252.9,0
253,0.635254,253,0
253.1,0.634798,253.1,0
253.2,0.63442,253.2,0
253.3,0.634108,253.3,0
253.4,0.633849,253.4,0
253.5,0.633631,253.5,0
253.6,0.633442,253.6,0
253.7,0.633269,253.7,0
253.8,0.6331,253.8,0
253.9,0.632923,253.9,0
254,0.632724,254,0
254.1,0.632497,254.1,0
254.2,0.632243,254.2,0
254.3,0.631972,254.3,0
254.4,0.63169,254.4,0
254.5,0.631404,254.5,0
254.6,0.631124,254.6,0
254.7,0.630855,254.7,0
254.8,0.630606,254.8,0
254.9,0.630383,254.9,0
255,0.630195,255,0
255.1,0.630048,255.1,0
255.2,0.629939,255.2,0
255.3,0.629868,255.3,0
255.4,0.629831,255.4,0
255.5,0.629826,255.5,0
255.6,0.629851,255.6,0
255.7,0.629903,255.7,0
255.8,0.629979,255.8,0
255.9,0.630077,255.9,0
256,0.630195,256,0
256.1,0.630331,256.1,0
256.2,0.630486,256.2,0
256.3,0.630663,256.3,0
256.4,0.630865,256.4,0
256.5,0.631093,256.5,0
256.6,0.631351,256.6,0
256.7,0.631641,256.7,0
256.8,0.631964,256.8,0
256.9,0.632325,256.9,0
257,0.632724,257,0
257.1,0.633164,257.1,0
257.2,0.633638,257.2,0
257.3,0.634139,257.3,0
257.4,0.634659,257.4,0
257.5,0.635192,257.5,0
257.6,0.63573,257.6,0
257.7,0.636265,257.7,0
257.8,0.636791,257.8,0
257.9,0.637299,257.9,0
258,0.637783,258,0
258.1,0.638238,258.1,0
258.2,0.638674,258.2,0
258.3,0.639101,258.3,0
258.4,0.639532,258.4,0
258.5,0.639978,258.5,0
258.6,0.640452,258.6,0
258.7,0.640964,258.7,0
258.8,0.641527,258.8,0
258.9,0.642152,258.9,0
259,0.642852,259,0
259.1,0.643633,259.1,0
259.2,0.644492,259.2,0
259.3,0.645417,259.3,0
259.4,0.6464,259.4,0
259.5,0.647431,259.5,0
259.6,0.6485,259.6,0
259.7,0.649597,259.7,0
259.8,0.650714,259.8,0
259.9,0.651841,259.9,0
260,0.652969,260,0
260.1,0.654087,260.1,0
260.2,0.655193,260.2,0
260.3,0.656282,260.3,0
260.4,0.657349,260.4,0
260.5,0.658392,260.5,0
260.6,0.659406,260.6,0
260.7,0.660387,260.7,0
260.8,0.661332,260.8,0
260.9,0.662236,260.9,0
261,0.663096,261,0
261.1,0.663909,261.1,0
261.2,0.664685,261.2,0
261.3,0.665431,261.3,0
261.4,0.666159,261.4,0
261.5,0.666879,261.5,0
261.6,0.6676,261.6,0
261.7,0.668332,261.7,0
261.8,0.669085,261.8,0
261.9,0.669869,261.9,0
262,0.670693,262,0
262.1,0.671566,262.1,0
262.2,0.672485,262.2,0
262.3,0.673443,262.3,0
262.4,0.674436,262.4,0
262.5,0.675458,262.5,0
262.6,0.676503,262.6,0
262.7,0.677566,262.7,0
262.8,0.678642,262.8,0
262.9,0.679725,262.9,0
263,0.68081,263,0
263.1,0.681892,263.1,0
263.2,0.682967,263.2,0
263.3,0.684032,263.3,0
263.4,0.685083,263.4,0
263.5,0.686118,263.5,0
263.6,0.687134,263.6,0
263.7,0.688127,263.7,0
263.8,0.689094,263.8,0
263.9,0.690032,263.9,0
264,0.690937,264,0
264.1,0.691809,264.1,0
264.2,0.692647,264.2,0
264.3,0.693456,264.3,0
264.4,0.694238,264.4,0
264.5,0.694996,264.5,0
264.6,0.695733,264.6,0
264.7,0.696452,264.7,0
264.8,0.697155,264.8,0
264.9,0.697845,264.9,0
265,0.698525,265,0
265.1,0.699199,265.1,0
265.2,0.699873,265.2,0
265.3,0.700555,265.3,0
265.4,0.70125,265.4,0
265.5,0.701967,265.5,0
265.6,0.702713,265.6,0
265.7,0.703494,265.7,0
265.8,0.704318,265.8,0
265.9,0.705192,265.9,0
266,0.706123,266,0
266.1,0.707114,266.1,0
266.2,0.708153,266.2,0
266.3,0.709224,266.3,0
266.4,0.71031,266.4,0
266.5,0.711396,266.5,0
266.6,0.712465,266.6,0
266.7,0.713501,266.7,0
266.8,0.714488,266.8,0
266.9,0.71541,266.9,0
267,0.71625,267,0
267.1,0.716997,267.1,0
267.2,0.717659,267.2,0
267.3,0.718247,267.3,0
267.4,0.718774,267.4,0
267.5,0.719251,267.5,0
267.6,0.71969,267.6,0
267.7,0.720103,267.7,0
267.8,0.720503,267.8,0
267.9,0.7209,267.9,0
268,0.721309,268,0
268.1,0.721736,268.1,0
268.2,0.722185,268.2,0
268.3,0.722654,268.3,0
268.4,0.72314,268.4,0
268.5,0.723644,268.5,0
268.6,0.724162,268.6,0
268.7,0.724696,268.7,0
268.8,0.725242,268.8,0
268.9,0.725799,268.9,0
269,0.726367,269,0
269.1,0.726943,269.1,0
269.2,0.727521,269.2,0
269.3,0.728095,269.3,0
269.4,0.728658,269.4,0
269.5,0.729203,269.5,0
269.6,0.729724,269.6,0
269.7,0.730215,269.7,0
269.8,0.730668,269.8,0
269.9,0.731077,269.9,0
270,0.731436,270,0
270.1,0.73174,270.1,0
270.2,0.732,270.2,0
270.3,0.732228,270.3,0
270.4,0.732436,270.4,0
270.5,0.732636,270.5,0
270.6,0.732842,270.6,0
270.7,0.733065,270.7,0
270.8,0.733318,270.8,0
270.9,0.733614,270.9,0
271,0.733965,271,0
271.1,0.734379,271.1,0
271.2,0.734847,271.2,0
271.3,0.735358,271.3,0
271.4,0.735897,271.4,0
271.5,0.736452,271.5,0
271.6,0.737011,271.6,0
271.7,0.73756,271.7,0
271.8,0.738087,271.8,0
271.9,0.738579,271.9,0
272,0.739023,272,0
272.1,0.73941,272.1,0
272.2,0.739745,272.2,0
272.3,0.740035,272.3,0
272.4,0.74029,272.4,0
272.5,0.740519,272.5,0
272.6,0.740729,272.6,0
272.7,0.740929,272.7,0
272.8,0.741127,272.8,0
272.9,0.741332,272.9,0
273,0.741553,273,0
273.1,0.741795,273.1,0
273.2,0.742054,273.2,0
273.3,0.742327,273.3,0
273.4,0.742605,273.4,0
273.5,0.742884,273.5,0
273.6,0.743157,273.6,0
273.7,0.74342,273.7,0
273.8,0.743665,273.8,0
273.9,0.743888,273.9,0
274,0.744082,274,0
274.1,0.744242,274.1,0
274.2,0.744368,274.2,0
274.3,0.744458,274.3,0
274.4,0.744513,274.4,0
274.5,0.744533,274.5,0
274.6,0.744516,274.6,0
274.7,0.744463,274.7,0
274.8,0.744373,274.8,0
274.9,0.744246,274.9,0
275,0.744082,275,0
275.1,0.743881,275.1,0
275.2,0.74365,275.2,0
275.3,0.743395,275.3,0
275.4,0.743124,275.4,0
275.5,0.742844,275.5,0
275.6,0.742562,275.6,0
275.7,0.742284,275.7,0
275.8,0.742019,275.8,0
275.9,0.741773,275.9,0
276,0.741553,276,0
276.1,0.741363,276.1,0
276.2,0.741193,276.2,0
276.3,0.741031,276.3,0
276.4,0.740864,276.4,0
276.5,0.740678,276.5,0
276.6,0.740461,276.6,0
276.7,0.7402,276.7,0
276.8,0.739882,276.8,0
276.9,0.739494,276.9,0
277,0.739023,277,0
277.1,0.738461,277.1,0
277.2,0.737817,277.2,0
277.3,0.737106,277.3,0
277.4,0.736342,277.4,0
277.5,0.735539,277.5,0
277.6,0.734711,277.6,0
277.7,0.733872,277.7,0
277.8,0.733037,277.8,0
277.9,0.73222,277.9,0
278,0.731436,278,0
278.1,0.730695,278.1,0
278.2,0.730002,278.2,0
278.3,0.729358,278.3,0
278.4,0.728766,278.4,0
278.5,0.728226,278.5,0
278.6,0.72774,278.6,0
278.7,0.727309,278.7,0
278.8,0.726936,278.8,0
278.9,0.726621,278.9,0
279,0.726367,279,0
279.1,0.726173,279.1,0
279.2,0.726036,279.2,0
279.3,0.725951,279.3,0
279.4,0.725912,279.4,0
279.5,0.725914,279.5,0
279.6,0.725953,279.6,0
279.7,0.726023,279.7,0
279.8,0.726118,279.8,0
279.9,0.726235,279.9,0
280,0.726367,280,0
280.1,0.726511,280.1,0
280.2,0.72667,280.2,0
280.3,0.726846,280.3,0
280.4,0.727045,280.4,0
280.5,0.727268,280.5,0
280.6,0.727521,280.6,0
280.7,0.727806,280.7,0
280.8,0.728128,280.8,0
280.9,0.72849,280.9,0
281,0.728896,281,0
281.1,0.729347,281.1,0
281.2,0.729837,281.2,0
281.3,0.730354,281.3,0
281.4,0.73089,281.4,0
281.5,0.731436,281.5,0
281.6,0.731981,281.6,0
281.7,0.732516,281.7,0
281.8,0.733031,281.8,0
281.9,0.733517,281.9,0
282,0.733965,282,0
282.1,0.734366,282.1,0
282.2,0.734724,282.2,0
282.3,0.735041,282.3,0
282.4,0.735322,282.4,0
282.5,0.735572,282.5,0
282.6,0.735795,282.6,0
282.7,0.735994,282.7,0
282.8,0.736174,282.8,0
282.9,0.736339,282.9,0
283,0.736494,283,0
283.1,0.73664,283.1,0
283.2,0.736773,283.2,0
283.3,0.736885,283.3,0
283.4,0.736969,283.4,0
283.5,0.737018,283.5,0
283.6,0.737025,283.6,0
283.7,0.736984,283.7,0
283.8,0.736886,283.8,0
283.9,0.736725,283.9,0
284,0.736494,284,0
284.1,0.736186,284.1,0
284.2,0.735794,284.2,0
284.3,0.735312,284.3,0
284.4,0.734734,284.4,0
284.5,0.734054,284.5,0
284.6,0.733265,284.6,0
284.7,0.732361,284.7,0
284.8,0.731336,284.8,0
284.9,0.730183,284.9,0
285,0.728896,285,0
285.1,0.727474,285.1,0
285.2,0.725928,285.2,0
285.3,0.724276,285.3,0
285.4,0.722536,285.4,0
285.5,0.720723,285.5,0
285.6,0.718856,285.6,0
285.7,0.716952,285.7,0
285.8,0.715026,285.8,0
285.9,0.713097,285.9,0
286,0.711181,286,0
286.1,0.709293,286.1,0
286.2,0.707435,286.2,0
286.3,0.705604,286.3,0
286.4,0.7038,286.4,0
286.5,0.702021,286.5,0
286.6,0.700267,286.6,0
286.7,0.698535,286.7,0
286.8,0.696826,286.8,0
286.9,0.695137,286.9,0
287,0.693467,287,0
287.1,0.691815,287.1,0
287.2,0.690185,287.2,0
287.3,0.688579,287.3,0
287.4,0.687001,287.4,0
287.5,0.685453,287.5,0
287.6,0.683938,287.6,0
287.7,0.682461,287.7,0
287.8,0.681023,287.8,0
287.9,0.679629,287.9,0
288,0.678281,288,0
288.1,0.676983,288.1,0
288.2,0.675738,288.2,0
288.3,0.67455,288.3,0
288.4,0.673423,288.4,0
288.5,0.672361,288.5,0
288.6,0.671367,288.6,0
288.7,0.670446,288.7,0
288.8,0.6696,288.8,0
288.9,0.668835,288.9,0
289,0.668154,289,0
289.1,0.667559,289.1,0
289.2,0.667049,289.2,0
289.3,0.66662,289.3,0
289.4,0.666269,289.4,0
289.5,0.665993,289.5,0
289.6,0.665788,289.6,0
289.7,0.665653,289.7,0
289.8,0.665582,289.8,0
289.9,0.665574,289.9,0
290,0.665625,290,0
290.1,0.665731,290.1,0
290.2,0.665886,290.2,0
290.3,0.666085,290.3,0
290.4,0.666321,290.4,0
290.5,0.666587,290.5,0
290.6,0.666877,290.6,0
290.7,0.667186,290.7,0
290.8,0.667505,290.8,0
290.9,0.66783,290.9,0
291,0.668154,291,0
291.1,0.668474,291.1,0
291.2,0.668799,291.2,0
291.3,0.669144,291.3,0
291.4,0.669522,291.4,0
291.5,0.669946,291.5,0
291.6,0.670429,291.6,0
291.7,0.670985,291.7,0
291.8,0.671627,291.8,0
291.9,0.672368,291.9,0
292,0.673223,292,0
292.1,0.674198,292.1,0
292.2,0.675283,292.2,0
292.3,0.676461,292.3,0
292.4,0.677714,292.4,0
292.5,0.679026,292.5,0
292.6,0.68038,292.6,0
292.7,0.681759,292.7,0
292.8,0.683147,292.8,0
292.9,0.684525,292.9,0
293,0.685879,293,0
293.1,0.687194,293.1,0
293.2,0.688476,293.2,0
293.3,0.689732,293.3,0
293.4,0.690971,293.4,0
293.5,0.692202,293.5,0
293.6,0.693433,293.6,0
293.7,0.694672,293.7,0
293.8,0.695928,293.8,0
293.9,0.69721,293.9,0
294,0.698525,294,0
294.1,0.699881,294.1,0
294.2,0.701278,294.2,0
294.3,0.702713,294.3,0
294.4,0.704186,294.4,0
294.5,0.705694,294.5,0
294.6,0.707236,294.6,0
294.7,0.708811,294.7,0
294.8,0.710416,294.8,0
294.9,0.71205,294.9,0
295,0.713711,295,0
295.1,0.715397,295.1,0
295.2,0.717108,295.2,0
295.3,0.71884,295.3,0
295.4,0.720593,295.4,0
295.5,0.722364,295.5,0
295.6,0.724152,295.6,0
295.7,0.725955,295.7,0
295.8,0.727771,295.8,0
295.9,0.729599,295.9,0
296,0.731436,296,0
296.1,0.73328,296.1,0
296.2,0.735125,296.2,0
296.3,0.736965,296.3,0
296.4,0.738794,296.4,0
296.5,0.740604,296.5,0
296.6,0.742389,296.6,0
296.7,0.744143,296.7,0
296.8,0.745858,296.8,0
296.9,0.74753,296.9,0
297,0.74915,297,0
297.1,0.750716,297.1,0
297.2,0.752238,297.2,0
297.3,0.753727,297.3,0
297.4,0.755198,297.4,0
297.5,0.756662,297.5,0
297.6,0.758132,297.6,0
297.7,0.759622,297.7,0
297.8,0.761144,297.8,0
297.9,0.762711,297.9,0
298,0.764336,298,0
298.1,0.766027,298.1,0
298.2,0.767774,298.2,0
298.3,0.769563,298.3,0
298.4,0.771379,298.4,0
298.5,0.773209,298.5,0
298.6,0.775037,298.6,0
298.7,0.77685,298.7,0
298.8,0.778632,298.8,0
298.9,0.780371,298.9,0
299,0.782051,299,0
299.1,0.783662,299.1,0
299.2,0.785215,299.2,0
299.3,0.786723,299.3,0
299.4,0.788201,299.4,0
299.5,0.789663,299.5,0
299.6,0.791124,299.6,0
299.7,0.792597,299.7,0
299.8,0.794098,299.8,0
299.9,0.795639,299.9,0
300,0.797236,300,0
300.1,0.798899,300.1,0
300.2,0.800619,300.2,0
300.3,0.802384,300.3,0
300.4,0.804181,300.4,0
300.5,0.805999,300.5,0
300.6,0.807824,300.6,0
300.7,0.809644,300.7,0
300.8,0.811447,300.8,0
300.9,0.81322,300.9,0
301,0.814951,301,0
301.1,0.81663,301.1,0
301.2,0.81826,301.2,0
301.3,0.819846,301.3,0
301.4,0.821392,301.4,0
301.5,0.822904,301.5,0
301.6,0.824388,301.6,0
301.7,0.825848,301.7,0
301.8,0.827289,301.8,0
301.9,0.828717,301.9,0
302,0.830137,302,0
302.1,0.831554,302.1,0
302.2,0.832975,302.2,0
302.3,0.834407,302.3,0
302.4,0.835856,302.4,0
302.5,0.837331,302.5,0
302.6,0.838838,302.6,0
302.7,0.840383,302.7,0
302.8,0.841974,302.8,0
302.9,0.843618,302.9,0
303,0.845322,303,0
303.1,0.847089,303.1,0
303.2,0.848904,303.2,0
303.3,0.85075,303.3,0
303.4,0.852609,303.4,0
303.5,0.854464,303.5,0
303.6,0.856296,303.6,0
303.7,0.858087,303.7,0
303.8,0.859819,303.8,0
303.9,0.861475,303.9,0
304,0.863037,304,0
304.1,0.864493,304.1,0
304.2,0.865855,304.2,0
304.3,0.867143,304.3,0
304.4,0.868377,304.4,0
304.5,0.869575,304.5,0
304.6,0.870755,304.6,0
304.7,0.871939,304.7,0
304.8,0.873143,304.8,0
304.9,0.874388,304.9,0
305,0.875693,305,0
305.1,0.877071,305.1,0
305.2,0.878515,305.2,0
305.3,0.880012,305.3,0
305.4,0.881549,305.4,0
305.5,0.883112,305.5,0
305.6,0.88469,305.6,0
305.7,0.886268,305.7,0
