Wavelength nm,AB,Wavelength nm,EM
223.8,0,223.8,0
223.9,0,223.9,0
224,0,224,0
224.1,0,224.1,0
224.2,0,224.2,0
224.3,0,224.3,0
224.4,0,224.4,0
224.5,0,224.5,0
224.6,0,224.6,0
224.7,0,224.7,0
224.8,0,224.8,0
224.9,0,224.9,0
225,0,225,0
225.1,0,225.1,0
225.2,0,225.2,0
225.3,0,225.3,0
225.4,0,225.4,0
225.5,0,225.5,0
225.6,0,225.6,0
225.7,0,225.7,0
225.8,0,225.8,0
225.9,0,225.9,0
226,0,226,0
226.1,0,226.1,0
226.2,0,226.2,0
226.3,0,226.3,0
226.4,0,226.4,0
226.5,0,226.5,0
226.6,0,226.6,0
226.7,0,226.7,0
226.8,0,226.8,0
226.9,0,226.9,0
227,0,227,0
227.1,0,227.1,0
227.2,0,227.2,0
227.3,0,227.3,0
227.4,0,227.4,0
227.5,0,227.5,0
227.6,0,227.6,0
227.7,0,227.7,0
227.8,0,227.8,0
227.9,0,227.9,0
228,0,228,0
228.1,0,228.1,0
228.2,0,228.2,0
228.3,0,228.3,0
228.4,0,228.4,0
228.5,0,228.5,0
228.6,0,228.6,0
228.7,0,228.7,0
228.8,0,228.8,0
228.9,0,228.9,0
229,0,229,0
229.1,0,229.1,0
229.2,0,229.2,0
229.3,0,229.3,0
229.4,0,229.4,0
229.5,0,229.5,0
229.6,0,229.6,0
229.7,0,229.7,0
229.8,0,229.8,0
229.9,0,229.9,0
230,0,230,0
230.1,0,230.1,0
230.2,0,230.2,0
230.3,0,230.3,0
230.4,0,230.4,0
230.5,0,230.5,0
230.6,0,230.6,0
230.7,0,230.7,0
230.8,0,230.8,0
230.9,0,230.9,0
231,0,231,0
231.1,0,231.1,0
231.2,0,231.2,0
231.3,0,231.3,0
231.4,0,231.4,0
231.5,0,231.5,0
231.6,0,231.6,0
231.7,0,231.7,0
231.8,0,231.8,0
231.9,0,231.9,0
232,0,232,0
232.1,0,232.1,0
232.2,0,232.2,0
232.3,0,232.3,0
232.4,0,232.4,0
232.5,0,232.5,0
232.6,0,232.6,0
232.7,0,232.7,0
232.8,0,232.8,0
232.9,0,232.9,0
233,0,233,0
233.1,0,233.1,0
233.2,0,233.2,0
233.3,0,233.3,0
233.4,0,233.4,0
233.5,0,233.5,0
233.6,0,233.6,0
233.7,0,233.7,0
233.8,0,233.8,0
233.9,0,233.9,0
234,0,234,0
234.1,0,234.1,0
234.2,0,234.2,0
234.3,0,234.3,0
234.4,0,234.4,0
234.5,0,234.5,0
234.6,0,234.6,0
234.7,0,234.7,0
234.8,0,234.8,0
234.9,0,234.9,0
235,0,235,0
235.1,0,235.1,0
235.2,0,235.2,0
235.3,0,235.3,0
235.4,0,235.4,0
235.5,0,235.5,0
235.6,0,235.6,0
235.7,0,235.7,0
235.8,0,235.8,0
235.9,0,235.9,0
236,0,236,0
236.1,0,236.1,0
236.2,0,236.2,0
236.3,0,236.3,0
236.4,0,236.4,0
236.5,0,236.5,0
236.6,0,236.6,0
236.7,0,236.7,0
236.8,0,236.8,0
236.9,0,236.9,0
237,0,237,0
237.1,0,237.1,0
237.2,0,237.2,0
237.3,0,237.3,0
237.4,0,237.4,0
237.5,0,237.5,0
237.6,0,237.6,0
237.7,0,237.7,0
237.8,0,237.8,0
237.9,0,237.9,0
238,0,238,0
238.1,0,238.1,0
238.2,0,238.2,0
238.3,0,238.3,0
238.4,0,238.4,0
238.5,0,238.5,0
238.6,0,238.6,0
238.7,0,238.7,0
238.8,0,238.8,0
238.9,0,238.9,0
239,0,239,0
239.1,0,239.1,0
239.2,0,239.2,0
239.3,0,239.3,0
239.4,0,239.4,0
239.5,0,239.5,0
239.6,0,239.6,0
239.7,0,239.7,0
239.8,0,239.8,0
239.9,0,239.9,0
240,0,240,0
240.1,0,240.1,0
240.2,0,240.2,0
240.3,0,240.3,0
240.4,0,240.4,0
240.5,0,240.5,0
240.6,0,240.6,0
240.7,0,240.7,0
240.8,0,240.8,0
240.9,0,240.9,0
241,0,241,0
241.1,0,241.1,0
241.2,0,241.2,0
241.3,0,241.3,0
241.4,0,241.4,0
241.5,0,241.5,0
241.6,0,241.6,0
241.7,0,241.7,0
241.8,0,241.8,0
241.9,0,241.9,0
242,0,242,0
242.1,0,242.1,0
242.2,0,242.2,0
242.3,0,242.3,0
242.4,0,242.4,0
242.5,0,242.5,0
242.6,0,242.6,0
242.7,0,242.7,0
242.8,0,242.8,0
242.9,0,242.9,0
243,0,243,0
243.1,0,243.1,0
243.2,0,243.2,0
243.3,0,243.3,0
243.4,0,243.4,0
243.5,0,243.5,0
243.6,0,243.6,0
243.7,0,243.7,0
243.8,0,243.8,0
243.9,0,243.9,0
244,0,244,0
244.1,0,244.1,0
244.2,0,244.2,0
244.3,0,244.3,0
244.4,0,244.4,0
244.5,0,244.5,0
244.6,0,244.6,0
244.7,0,244.7,0
244.8,0,244.8,0
244.9,0,244.9,0
245,0,245,0
245.1,0,245.1,0
245.2,0,245.2,0
245.3,0,245.3,0
245.4,0,245.4,0
245.5,0,245.5,0
245.6,0,245.6,0
245.7,0,245.7,0
245.8,0,245.8,0
245.9,0,245.9,0
246,0,246,0
246.1,0,246.1,0
246.2,0,246.2,0
246.3,0,246.3,0
246.4,0,246.4,0
246.5,0,246.5,0
246.6,0,246.6,0
246.7,0,246.7,0
246.8,0,246.8,0
246.9,0,246.9,0
247,0,247,0
247.1,0,247.1,0
247.2,0,247.2,0
247.3,0,247.3,0
247.4,0,247.4,0
247.5,0,247.5,0
247.6,0,247.6,0
247.7,0,247.7,0
247.8,0,247.8,0
247.9,0,247.9,0
248,0,248,0
248.1,0,248.1,0
248.2,0,248.2,0
248.3,0,248.3,0
248.4,0,248.4,0
248.5,0,248.5,0
248.6,0,248.6,0
248.7,0,248.7,0
248.8,0,248.8,0
248.9,0,248.9,0
249,0,249,0
249.1,0,249.1,0
249.2,0,249.2,0
249.3,0,249.3,0
249.4,0,249.4,0
249.5,0,249.5,0
249.6,0,249.6,0
249.7,0,249.7,0
249.8,0,249.8,0
249.9,0,249.9,0
250,0.123319,250,0
250.1,0.122818,250.1,0
250.2,0.122317,250.2,0
250.3,0.121816,250.3,0
250.4,0.121315,250.4,0
250.5,0.120812,250.5,0
250.6,0.120309,250.6,0
250.7,0.119805,250.7,0
250.8,0.119299,250.8,0
250.9,0.118792,250.9,0
251,0.118283,251,0
251.1,0.117773,251.1,0
251.2,0.117261,251.2,0
251.3,0.11675,251.3,0
251.4,0.11624,251.4,0
251.5,0.115731,251.5,0
251.6,0.115225,251.6,0
251.7,0.114723,251.7,0
251.8,0.114225,251.8,0
251.9,0.113733,251.9,0
252,0.113248,252,0
252.1,0.112769,252.1,0
252.2,0.112293,252.2,0
252.3,0.111818,252.3,0
252.4,0.11134,252.4,0
252.5,0.110856,252.5,0
252.6,0.110361,252.6,0
252.7,0.109853,252.7,0
252.8,0.109328,252.8,0
252.9,0.108782,252.9,0
253,0.108212,253,0
253.1,0.107617,253.1,0
253.2,0.106999,253.2,0
253.3,0.106365,253.3,0
253.4,0.10572,253.4,0
253.5,0.10507,253.5,0
253.6,0.104419,253.6,0
253.7,0.103775,253.7,0
253.8,0.103141,253.8,0
253.9,0.102523,253.9,0
254,0.101928,254,0
254.1,0.101358,254.1,0
254.2,0.100813,254.2,0
254.3,0.100288,254.3,0
254.4,0.09978,254.4,0
254.5,0.099285,254.5,0
254.6,0.0988,254.6,0
254.7,0.098322,254.7,0
254.8,0.097846,254.8,0
254.9,0.09737,254.9,0
255,0.096889,255,0
255.1,0.096402,255.1,0
255.2,0.095908,255.2,0
255.3,0.095409,255.3,0
255.4,0.094905,255.4,0
255.5,0.094399,255.5,0
255.6,0.09389,255.6,0
255.7,0.09338,255.7,0
255.8,0.092871,255.8,0
255.9,0.092363,255.9,0
256,0.091857,256,0
256.1,0.091355,256.1,0
256.2,0.090855,256.2,0
256.3,0.090356,256.3,0
256.4,0.089859,256.4,0
256.5,0.08936,256.5,0
256.6,0.08886,256.6,0
256.7,0.088357,256.7,0
256.8,0.087851,256.8,0
256.9,0.08734,256.9,0
257,0.086824,257,0
257.1,0.086301,257.1,0
257.2,0.085774,257.2,0
257.3,0.085247,257.3,0
257.4,0.084722,257.4,0
257.5,0.084202,257.5,0
257.6,0.083691,257.6,0
257.7,0.083191,257.7,0
257.8,0.082706,257.8,0
257.9,0.082238,257.9,0
258,0.08179,258,0
258.1,0.081365,258.1,0
258.2,0.08096,258.2,0
258.3,0.080571,258.3,0
258.4,0.080195,258.4,0
258.5,0.079829,258.5,0
258.6,0.079468,258.6,0
258.7,0.07911,258.7,0
258.8,0.078751,258.8,0
258.9,0.078387,258.9,0
259,0.078016,259,0
259.1,0.077633,259.1,0
259.2,0.077243,259.2,0
259.3,0.076848,259.3,0
259.4,0.076451,259.4,0
259.5,0.076057,259.5,0
259.6,0.075668,259.6,0
259.7,0.075289,259.7,0
259.8,0.074922,259.8,0
259.9,0.074571,259.9,0
260,0.07424,260,0
260.1,0.073931,260.1,0
260.2,0.073641,260.2,0
260.3,0.07337,260.3,0
260.4,0.073112,260.4,0
260.5,0.072867,260.5,0
260.6,0.072631,260.6,0
260.7,0.072402,260.7,0
260.8,0.072176,260.8,0
260.9,0.07195,260.9,0
261,0.071723,261,0
261.1,0.071492,261.1,0
261.2,0.071256,261.2,0
261.3,0.071015,261.3,0
261.4,0.07077,261.4,0
261.5,0.070521,261.5,0
261.6,0.070267,261.6,0
261.7,0.070008,261.7,0
261.8,0.069746,261.8,0
261.9,0.069479,261.9,0
262,0.069207,262,0
262.1,0.068932,262.1,0
262.2,0.068656,262.2,0
262.3,0.06838,262.3,0
262.4,0.068108,262.4,0
262.5,0.067841,262.5,0
262.6,0.067584,262.6,0
262.7,0.067337,262.7,0
262.8,0.067105,262.8,0
262.9,0.066888,262.9,0
263,0.066691,263,0
263.1,0.066514,263.1,0
263.2,0.066356,263.2,0
263.3,0.066213,263.3,0
263.4,0.066084,263.4,0
263.5,0.065965,263.5,0
263.6,0.065854,263.6,0
263.7,0.065748,263.7,0
263.8,0.065644,263.8,0
263.9,0.06554,263.9,0
264,0.065432,264,0
264.1,0.065318,264.1,0
264.2,0.0652,264.2,0
264.3,0.065077,264.3,0
264.4,0.064951,264.4,0
264.5,0.064822,264.5,0
264.6,0.064692,264.6,0
264.7,0.064561,264.7,0
264.8,0.06443,264.8,0
264.9,0.064301,264.9,0
265,0.064174,265,0
265.1,0.06405,265.1,0
265.2,0.063927,265.2,0
265.3,0.063806,265.3,0
265.4,0.063686,265.4,0
265.5,0.063564,265.5,0
265.6,0.063441,265.6,0
265.7,0.063316,265.7,0
265.8,0.063187,265.8,0
265.9,0.063054,265.9,0
266,0.062915,266,0
266.1,0.062771,266.1,0
266.2,0.062623,266.2,0
266.3,0.062475,266.3,0
266.4,0.062329,266.4,0
266.5,0.062188,266.5,0
266.6,0.062055,266.6,0
266.7,0.061933,266.7,0
266.8,0.061824,266.8,0
266.9,0.061731,266.9,0
267,0.061657,267,0
267.1,0.061604,267.1,0
267.2,0.061571,267.2,0
267.3,0.061553,267.3,0
267.4,0.061549,267.4,0
267.5,0.061556,267.5,0
267.6,0.061571,267.6,0
267.7,0.061592,267.7,0
267.8,0.061615,267.8,0
267.9,0.061638,267.9,0
268,0.061657,268,0
268.1,0.061672,268.1,0
268.2,0.061682,268.2,0
268.3,0.061687,268.3,0
268.4,0.061688,268.4,0
268.5,0.061687,268.5,0
268.6,0.061683,268.6,0
268.7,0.061677,268.7,0
268.8,0.061671,268.8,0
268.9,0.061664,268.9,0
269,0.061657,269,0
269.1,0.061652,269.1,0
269.2,0.061647,269.2,0
269.3,0.061644,269.3,0
269.4,0.061641,269.4,0
269.5,0.06164,269.5,0
269.6,0.061641,269.6,0
269.7,0.061643,269.7,0
269.8,0.061646,269.8,0
269.9,0.061651,269.9,0
270,0.061657,270,0
270.1,0.061665,270.1,0
270.2,0.061674,270.2,0
270.3,0.061683,270.3,0
270.4,0.06169,270.4,0
270.5,0.061696,270.5,0
270.6,0.061698,270.6,0
270.7,0.061696,270.7,0
270.8,0.061689,270.8,0
270.9,0.061677,270.9,0
271,0.061657,271,0
271.1,0.061631,271.1,0
271.2,0.0616,271.2,0
271.3,0.061569,271.3,0
271.4,0.061541,271.4,0
271.5,0.061521,271.5,0
271.6,0.061511,271.6,0
271.7,0.061516,271.7,0
271.8,0.06154,271.8,0
271.9,0.061586,271.9,0
272,0.061657,272,0
272.1,0.061757,272.1,0
272.2,0.06188,272.2,0
272.3,0.062019,272.3,0
272.4,0.062169,272.4,0
272.5,0.062322,272.5,0
272.6,0.062472,272.6,0
272.7,0.062613,272.7,0
272.8,0.062739,272.8,0
272.9,0.062841,272.9,0
273,0.062915,273,0
273.1,0.062956,273.1,0
273.2,0.062968,273.2,0
273.3,0.06296,273.3,0
273.4,0.062938,273.4,0
273.5,0.062908,273.5,0
273.6,0.06288,273.6,0
273.7,0.062859,273.7,0
273.8,0.062853,273.8,0
273.9,0.06287,273.9,0
274,0.062915,274,0
274.1,0.062995,274.1,0
274.2,0.063104,274.2,0
274.3,0.063235,274.3,0
274.4,0.063381,274.4,0
274.5,0.063535,274.5,0
274.6,0.06369,274.6,0
274.7,0.063838,274.7,0
274.8,0.063973,274.8,0
274.9,0.064088,274.9,0
275,0.064174,275,0
275.1,0.064228,275.1,0
275.2,0.064253,275.2,0
275.3,0.064256,275.3,0
275.4,0.064242,275.4,0
275.5,0.064219,275.5,0
275.6,0.064192,275.6,0
275.7,0.064168,275.7,0
275.8,0.064153,275.8,0
275.9,0.064153,275.9,0
276,0.064174,276,0
276.1,0.064222,276.1,0
276.2,0.064294,276.2,0
276.3,0.064389,276.3,0
276.4,0.064503,276.4,0
276.5,0.064634,276.5,0
276.6,0.064778,276.6,0
276.7,0.064932,276.7,0
276.8,0.065095,276.8,0
276.9,0.065262,276.9,0
277,0.065432,277,0
277.1,0.065601,277.1,0
277.2,0.065767,277.2,0
277.3,0.065927,277.3,0
277.4,0.06608,277.4,0
277.5,0.066222,277.5,0
277.6,0.066351,277.6,0
277.7,0.066465,277.7,0
277.8,0.066561,277.8,0
277.9,0.066637,277.9,0
278,0.066691,278,0
278.1,0.066721,278.1,0
278.2,0.06673,278.2,0
278.3,0.066725,278.3,0
278.4,0.06671,278.4,0
278.5,0.06669,278.5,0
278.6,0.06667,278.6,0
278.7,0.066655,278.7,0
278.8,0.06665,278.8,0
278.9,0.066661,278.9,0
279,0.066691,279,0
279.1,0.066745,279.1,0
279.2,0.066821,279.2,0
279.3,0.066918,279.3,0
279.4,0.067032,279.4,0
279.5,0.067162,279.5,0
279.6,0.067304,279.6,0
279.7,0.067456,279.7,0
279.8,0.067616,279.8,0
279.9,0.067781,279.9,0
280,0.067949,280,0
280.1,0.068117,280.1,0
280.2,0.068282,280.2,0
280.3,0.068443,280.3,0
280.4,0.068596,280.4,0
280.5,0.068738,280.5,0
280.6,0.068868,280.6,0
280.7,0.068983,280.7,0
280.8,0.069079,280.8,0
280.9,0.069155,280.9,0
281,0.069207,281,0
281.1,0.069236,281.1,0
281.2,0.069243,281.2,0
281.3,0.069235,281.3,0
281.4,0.069218,281.4,0
281.5,0.069196,281.5,0
281.6,0.069175,281.6,0
281.7,0.069161,281.7,0
281.8,0.069158,281.8,0
281.9,0.069171,281.9,0
282,0.069207,282,0
282.1,0.06927,282.1,0
282.2,0.069356,282.2,0
282.3,0.069462,282.3,0
282.4,0.069585,282.4,0
282.5,0.069721,282.5,0
282.6,0.069866,282.6,0
282.7,0.070017,282.7,0
282.8,0.07017,282.8,0
282.9,0.07032,282.9,0
283,0.070465,283,0
283.1,0.070602,283.1,0
283.2,0.070732,283.2,0
283.3,0.070855,283.3,0
283.4,0.070976,283.4,0
283.5,0.071094,283.5,0
283.6,0.071212,283.6,0
283.7,0.071333,283.7,0
283.8,0.071457,283.8,0
283.9,0.071586,283.9,0
284,0.071723,284,0
284.1,0.071869,284.1,0
284.2,0.072019,284.2,0
284.3,0.072172,284.3,0
284.4,0.072323,284.4,0
284.5,0.072468,284.5,0
284.6,0.072604,284.6,0
284.7,0.072728,284.7,0
284.8,0.072834,284.8,0
284.9,0.07292,284.9,0
285,0.072982,285,0
285.1,0.073018,285.1,0
285.2,0.073031,285.2,0
285.3,0.073028,285.3,0
285.4,0.073012,285.4,0
285.5,0.072991,285.5,0
285.6,0.072969,285.6,0
285.7,0.072952,285.7,0
285.8,0.072945,285.8,0
285.9,0.072953,285.9,0
286,0.072982,286,0
286.1,0.073036,286.1,0
286.2,0.073114,286.2,0
286.3,0.073212,286.3,0
286.4,0.073328,286.4,0
286.5,0.07346,286.5,0
286.6,0.073603,286.6,0
286.7,0.073755,286.7,0
286.8,0.073914,286.8,0
286.9,0.074077,286.9,0
287,0.07424,287,0
287.1,0.074401,287.1,0
287.2,0.074559,287.2,0
287.3,0.074711,287.3,0
287.4,0.074857,287.4,0
287.5,0.074994,287.5,0
287.6,0.075121,287.6,0
287.7,0.075237,287.7,0
287.8,0.075339,287.8,0
287.9,0.075427,287.9,0
288,0.075499,288,0
288.1,0.075553,288.1,0
288.2,0.075591,288.2,0
288.3,0.075615,288.3,0
288.4,0.075625,288.4,0
288.5,0.075624,288.5,0
288.6,0.075612,288.6,0
288.7,0.075593,288.7,0
288.8,0.075566,288.8,0
288.9,0.075534,288.9,0
289,0.075499,289,0
289.1,0.075461,289.1,0
289.2,0.075425,289.2,0
289.3,0.075391,289.3,0
289.4,0.075365,289.4,0
289.5,0.075347,289.5,0
289.6,0.075342,289.6,0
289.7,0.075352,289.7,0
289.8,0.075379,289.8,0
289.9,0.075427,289.9,0
290,0.075499,290,0
290.1,0.075595,290.1,0
290.2,0.075713,290.2,0
290.3,0.075846,290.3,0
290.4,0.075989,290.4,0
290.5,0.076137,290.5,0
290.6,0.076284,290.6,0
290.7,0.076425,290.7,0
290.8,0.076555,290.8,0
290.9,0.076667,290.9,0
291,0.076757,291,0
291.1,0.07682,291.1,0
291.2,0.076859,291.2,0
291.3,0.076878,291.3,0
291.4,0.07688,291.4,0
291.5,0.07687,291.5,0
291.6,0.07685,291.6,0
291.7,0.076825,291.7,0
291.8,0.076799,291.8,0
291.9,0.076775,291.9,0
292,0.076757,292,0
292.1,0.076747,292.1,0
292.2,0.076746,292.2,0
292.3,0.07675,292.3,0
292.4,0.076757,292.4,0
292.5,0.076766,292.5,0
292.6,0.076774,292.6,0
292.7,0.076779,292.7,0
292.8,0.07678,292.8,0
292.9,0.076773,292.9,0
293,0.076757,293,0
293.1,0.07673,293.1,0
293.2,0.076698,293.2,0
293.3,0.076663,293.3,0
293.4,0.076631,293.4,0
293.5,0.076606,293.5,0
293.6,0.076593,293.6,0
293.7,0.076597,293.7,0
293.8,0.076623,293.8,0
293.9,0.076674,293.9,0
294,0.076757,294,0
294.1,0.076872,294.1,0
294.2,0.077014,294.2,0
294.3,0.077173,294.3,0
294.4,0.077341,294.4,0
294.5,0.077508,294.5,0
294.6,0.077665,294.6,0
294.7,0.077803,294.7,0
294.8,0.077914,294.8,0
294.9,0.077988,294.9,0
295,0.078016,295,0
295.1,0.077992,295.1,0
295.2,0.077922,295.2,0
295.3,0.077814,295.3,0
295.4,0.077678,295.4,0
295.5,0.077523,295.5,0
295.6,0.077356,295.6,0
295.7,0.077188,295.7,0
295.8,0.077026,295.8,0
295.9,0.076879,295.9,0
296,0.076757,296,0
296.1,0.076665,296.1,0
296.2,0.076603,296.2,0
296.3,0.076567,296.3,0
296.4,0.076554,296.4,0
296.5,0.07656,296.5,0
296.6,0.076581,296.6,0
296.7,0.076615,296.7,0
296.8,0.076658,296.8,0
296.9,0.076706,296.9,0
297,0.076757,297,0
297.1,0.076806,297.1,0
297.2,0.07685,297.2,0
297.3,0.076889,297.3,0
297.4,0.076918,297.4,0
297.5,0.076935,297.5,0
297.6,0.076938,297.6,0
297.7,0.076925,297.7,0
297.8,0.076891,297.8,0
297.9,0.076836,297.9,0
298,0.076757,298,0
298.1,0.076651,298.1,0
298.2,0.076525,298.2,0
298.3,0.076384,298.3,0
298.4,0.076234,298.4,0
298.5,0.076082,298.5,0
298.6,0.075934,298.6,0
298.7,0.075795,298.7,0
298.8,0.075672,298.8,0
298.9,0.075571,298.9,0
299,0.075499,299,0
299.1,0.075458,299.1,0
299.2,0.075445,299.2,0
299.3,0.075453,299.3,0
299.4,0.075474,299.4,0
299.5,0.075502,299.5,0
299.6,0.07553,299.6,0
299.7,0.07555,299.7,0
299.8,0.075556,299.8,0
299.9,0.075541,299.9,0
300,0.075499,300,0
300.1,0.075423,300.1,0
300.2,0.07532,300.2,0
300.3,0.075194,300.3,0
300.4,0.075053,300.4,0
300.5,0.074902,300.5,0
300.6,0.074749,300.6,0
300.7,0.0746,300.7,0
300.8,0.074461,300.8,0
300.9,0.074339,300.9,0
301,0.07424,301,0
301.1,0.074169,301.1,0
301.2,0.074123,301.2,0
301.3,0.0741,301.3,0
301.4,0.074095,301.4,0
301.5,0.074105,301.5,0
301.6,0.074125,301.6,0
301.7,0.074152,301.7,0
301.8,0.074183,301.8,0
301.9,0.074214,301.9,0
302,0.07424,302,0
302.1,0.074259,302.1,0
302.2,0.074271,302.2,0
302.3,0.074278,302.3,0
302.4,0.074279,302.4,0
302.5,0.074276,302.5,0
302.6,0.074271,302.6,0
302.7,0.074264,302.7,0
302.8,0.074255,302.8,0
302.9,0.074247,302.9,0
303,0.07424,303,0
303.1,0.074235,303.1,0
303.2,0.074231,303.2,0
303.3,0.074229,303.3,0
303.4,0.074229,303.4,0
303.5,0.07423,303.5,0
303.6,0.074231,303.6,0
303.7,0.074233,303.7,0
303.8,0.074235,303.8,0
303.9,0.074238,303.9,0
304,0.07424,304,0
304.1,0.074242,304.1,0
304.2,0.074243,304.2,0
304.3,0.074244,304.3,0
304.4,0.074245,304.4,0
304.5,0.074245,304.5,0
304.6,0.074245,304.6,0
304.7,0.074244,304.7,0
304.8,0.074243,304.8,0
304.9,0.074242,304.9,0
305,0.07424,305,0
305.1,0.074238,305.1,0
305.2,0.074236,305.2,0
305.3,0.074233,305.3,0
305.4,0.074232,305.4,0
305.5,0.07423,305.5,0
305.6,0.07423,305.6,0
305.7,0.07423,305.7,0
