Wavelength nm,AB,Wavelength nm,EM
223.8,0,223.8,0
223.9,0,223.9,0
224,0,224,0
224.1,0,224.1,0
224.2,0,224.2,0
224.3,0,224.3,0
224.4,0,224.4,0
224.5,0,224.5,0
224.6,0,224.6,0
224.7,0,224.7,0
224.8,0,224.8,0
224.9,0,224.9,0
225,0,225,0
225.1,0,225.1,0
225.2,0,225.2,0
225.3,0,225.3,0
225.4,0,225.4,0
225.5,0,225.5,0
225.6,0,225.6,0
225.7,0,225.7,0
225.8,0,225.8,0
225.9,0,225.9,0
226,0,226,0
226.1,0,226.1,0
226.2,0,226.2,0
226.3,0,226.3,0
226.4,0,226.4,0
226.5,0,226.5,0
226.6,0,226.6,0
226.7,0,226.7,0
226.8,0,226.8,0
226.9,0,226.9,0
227,0,227,0
227.1,0,227.1,0
227.2,0,227.2,0
227.3,0,227.3,0
227.4,0,227.4,0
227.5,0,227.5,0
227.6,0,227.6,0
227.7,0,227.7,0
227.8,0,227.8,0
227.9,0,227.9,0
228,0,228,0
228.1,0,228.1,0
228.2,0,228.2,0
228.3,0,228.3,0
228.4,0,228.4,0
228.5,0,228.5,0
228.6,0,228.6,0
228.7,0,228.7,0
228.8,0,228.8,0
228.9,0,228.9,0
229,0,229,0
229.1,0,229.1,0
229.2,0,229.2,0
229.3,0,229.3,0
229.4,0,229.4,0
229.5,0,229.5,0
229.6,0,229.6,0
229.7,0,229.7,0
229.8,0,229.8,0
229.9,0,229.9,0
230,0,230,0
230.1,0,230.1,0
230.2,0,230.2,0
230.3,0,230.3,0
230.4,0,230.4,0
230.5,0,230.5,0
230.6,0,230.6,0
230.7,0,230.7,0
230.8,0,230.8,0
230.9,0,230.9,0
231,0,231,0
231.1,0,231.1,0
231.2,0,231.2,0
231.3,0,231.3,0
231.4,0,231.4,0
231.5,0,231.5,0
231.6,0,231.6,0
231.7,0,231.7,0
231.8,0,231.8,0
231.9,0,231.9,0
232,0,232,0
232.1,0,232.1,0
232.2,0,232.2,0
232.3,0,232.3,0
232.4,0,232.4,0
232.5,0,232.5,0
232.6,0,232.6,0
232.7,0,232.7,0
232.8,0,232.8,0
232.9,0,232.9,0
233,0,233,0
233.1,0,233.1,0
233.2,0,233.2,0
233.3,0,233.3,0
233.4,0,233.4,0
233.5,0,233.5,0
233.6,0,233.6,0
233.7,0,233.7,0
233.8,0,233.8,0
233.9,0,233.9,0
234,0,234,0
234.1,0,234.1,0
234.2,0,234.2,0
234.3,0,234.3,0
234.4,0,234.4,0
234.5,0,234.5,0
234.6,0,234.6,0
234.7,0,234.7,0
234.8,0,234.8,0
234.9,0,234.9,0
235,0,235,0
235.1,0,235.1,0
235.2,0,235.2,0
235.3,0,235.3,0
235.4,0,235.4,0
235.5,0,235.5,0
235.6,0,235.6,0
235.7,0,235.7,0
235.8,0,235.8,0
235.9,0,235.9,0
236,0,236,0
236.1,0,236.1,0
236.2,0,236.2,0
236.3,0,236.3,0
236.4,0,236.4,0
236.5,0,236.5,0
236.6,0,236.6,0
236.7,0,236.7,0
236.8,0,236.8,0
236.9,0,236.9,0
237,0,237,0
237.1,0,237.1,0
237.2,0,237.2,0
237.3,0,237.3,0
237.4,0,237.4,0
237.5,0,237.5,0
237.6,0,237.6,0
237.7,0,237.7,0
237.8,0,237.8,0
237.9,0,237.9,0
238,0,238,0
238.1,0,238.1,0
238.2,0,238.2,0
238.3,0,238.3,0
238.4,0,238.4,0
238.5,0,238.5,0
238.6,0,238.6,0
238.7,0,238.7,0
238.8,0,238.8,0
238.9,0,238.9,0
239,0,239,0
239.1,0,239.1,0
239.2,0,239.2,0
239.3,0,239.3,0
239.4,0,239.4,0
239.5,0,239.5,0
239.6,0,239.6,0
239.7,0,239.7,0
239.8,0,239.8,0
239.9,0,239.9,0
240,0,240,0
240.1,0,240.1,0
240.2,0,240.2,0
240.3,0,240.3,0
240.4,0,240.4,0
240.5,0,240.5,0
240.6,0,240.6,0
240.7,0,240.7,0
240.8,0,240.8,0
240.9,0,240.9,0
241,0,241,0
241.1,0,241.1,0
241.2,0,241.2,0
241.3,0,241.3,0
241.4,0,241.4,0
241.5,0,241.5,0
241.6,0,241.6,0
241.7,0,241.7,0
241.8,0,241.8,0
241.9,0,241.9,0
242,0,242,0
242.1,0,242.1,0
242.2,0,242.2,0
242.3,0,242.3,0
242.4,0,242.4,0
242.5,0,242.5,0
242.6,0,242.6,0
242.7,0,242.7,0
242.8,0,242.8,0
242.9,0,242.9,0
243,0,243,0
243.1,0,243.1,0
243.2,0,243.2,0
243.3,0,243.3,0
243.4,0,243.4,0
243.5,0,243.5,0
243.6,0,243.6,0
243.7,0,243.7,0
243.8,0,243.8,0
243.9,0,243.9,0
244,0,244,0
244.1,0,244.1,0
244.2,0,244.2,0
244.3,0,244.3,0
244.4,0,244.4,0
244.5,0,244.5,0
244.6,0,244.6,0
244.7,0,244.7,0
244.8,0,244.8,0
244.9,0,244.9,0
245,0,245,0
245.1,0,245.1,0
245.2,0,245.2,0
245.3,0,245.3,0
245.4,0,245.4,0
245.5,0,245.5,0
245.6,0,245.6,0
245.7,0,245.7,0
245.8,0,245.8,0
245.9,0,245.9,0
246,0,246,0
246.1,0,246.1,0
246.2,0,246.2,0
246.3,0,246.3,0
246.4,0,246.4,0
246.5,0,246.5,0
246.6,0,246.6,0
246.7,0,246.7,0
246.8,0,246.8,0
246.9,0,246.9,0
247,0,247,0
247.1,0,247.1,0
247.2,0,247.2,0
247.3,0,247.3,0
247.4,0,247.4,0
247.5,0,247.5,0
247.6,0,247.6,0
247.7,0,247.7,0
247.8,0,247.8,0
247.9,0,247.9,0
248,0,248,0
248.1,0,248.1,0
248.2,0,248.2,0
248.3,0,248.3,0
248.4,0,248.4,0
248.5,0,248.5,0
248.6,0,248.6,0
248.7,0,248.7,0
248.8,0,248.8,0
248.9,0,248.9,0
249,0,249,0
249.1,0,249.1,0
249.2,0,249.2,0
249.3,0,249.3,0
249.4,0,249.4,0
249.5,0,249.5,0
249.6,0,249.6,0
249.7,0,249.7,0
249.8,0,249.8,0
249.9,0,249.9,0
250,0.898806,250,0
250.1,0.895927,250.1,0
250.2,0.89304,250.2,0
250.3,0.890135,250.3,0
250.4,0.887204,250.4,0
250.5,0.884238,250.5,0
250.6,0.881227,250.6,0
250.7,0.878164,250.7,0
250.8,0.87504,250.8,0
250.9,0.871845,250.9,0
251,0.868571,251,0
251.1,0.865212,251.1,0
251.2,0.861775,251.2,0
251.3,0.85827,251.3,0
251.4,0.854706,251.4,0
251.5,0.851093,251.5,0
251.6,0.847441,251.6,0
251.7,0.84376,251.7,0
251.8,0.840059,251.8,0
251.9,0.836347,251.9,0
252,0.832636,252,0
252.1,0.828932,252.1,0
252.2,0.825233,252.2,0
252.3,0.821535,252.3,0
252.4,0.817833,252.4,0
252.5,0.814124,252.5,0
252.6,0.810402,252.6,0
252.7,0.806664,252.7,0
252.8,0.802905,252.8,0
252.9,0.79912,252.9,0
253,0.795306,253,0
253.1,0.791459,253.1,0
253.2,0.787584,253.2,0
253.3,0.783684,253.3,0
253.4,0.779764,253.4,0
253.5,0.775831,253.5,0
253.6,0.771888,253.6,0
253.7,0.76794,253.7,0
253.8,0.763993,253.8,0
253.9,0.760051,253.9,0
254,0.75612,254,0
254.1,0.752203,254.1,0
254.2,0.748301,254.2,0
254.3,0.744414,254.3,0
254.4,0.740542,254.4,0
254.5,0.736686,254.5,0
254.6,0.732846,254.6,0
254.7,0.729021,254.7,0
254.8,0.725212,254.8,0
254.9,0.721419,254.9,0
255,0.717642,255,0
255.1,0.71388,255.1,0
255.2,0.710131,255.2,0
255.3,0.706392,255.3,0
255.4,0.702659,255.4,0
255.5,0.698931,255.5,0
255.6,0.695202,255.6,0
255.7,0.691472,255.7,0
255.8,0.687736,255.8,0
255.9,0.683991,255.9,0
256,0.680235,256,0
256.1,0.676466,256.1,0
256.2,0.672688,256.2,0
256.3,0.668906,256.3,0
256.4,0.665128,256.4,0
256.5,0.661358,256.5,0
256.6,0.657602,256.6,0
256.7,0.653867,256.7,0
256.8,0.650158,256.8,0
256.9,0.64648,256.9,0
257,0.64284,257,0
257.1,0.639242,257.1,0
257.2,0.635683,257.2,0
257.3,0.632157,257.3,0
257.4,0.628661,257.4,0
257.5,0.62519,257.5,0
257.6,0.621738,257.6,0
257.7,0.618302,257.7,0
257.8,0.614876,257.8,0
257.9,0.611456,257.9,0
258,0.608037,258,0
258.1,0.604616,258.1,0
258.2,0.601192,258.2,0
258.3,0.597769,258.3,0
258.4,0.594347,258.4,0
258.5,0.590929,258.5,0
258.6,0.587516,258.6,0
258.7,0.58411,258.7,0
258.8,0.580713,258.8,0
258.9,0.577327,258.9,0
259,0.573954,259,0
259.1,0.570595,259.1,0
259.2,0.567253,259.2,0
259.3,0.563931,259.3,0
259.4,0.560631,259.4,0
259.5,0.557357,259.5,0
259.6,0.55411,259.6,0
259.7,0.550894,259.7,0
259.8,0.547711,259.8,0
259.9,0.544564,259.9,0
260,0.541456,260,0
260.1,0.538387,260.1,0
260.2,0.535355,260.2,0
260.3,0.532354,260.3,0
260.4,0.52938,260.4,0
260.5,0.526427,260.5,0
260.6,0.52349,260.6,0
260.7,0.520565,260.7,0
260.8,0.517646,260.8,0
260.9,0.514729,260.9,0
261,0.511808,261,0
261.1,0.508881,261.1,0
261.2,0.505948,261.2,0
261.3,0.503015,261.3,0
261.4,0.500084,261.4,0
261.5,0.497159,261.5,0
261.6,0.494245,261.6,0
261.7,0.491344,261.7,0
261.8,0.48846,261.8,0
261.9,0.485598,261.9,0
262,0.482761,262,0
262.1,0.479951,262.1,0
262.2,0.477164,262.2,0
262.3,0.474397,262.3,0
262.4,0.471644,262.4,0
262.5,0.4689,262.5,0
262.6,0.466161,262.6,0
262.7,0.463423,262.7,0
262.8,0.460679,262.8,0
262.9,0.457927,262.9,0
263,0.455159,263,0
263.1,0.452377,263.1,0
263.2,0.44959,263.2,0
263.3,0.446813,263.3,0
263.4,0.444062,263.4,0
263.5,0.441351,263.5,0
263.6,0.438694,263.6,0
263.7,0.436107,263.7,0
263.8,0.433604,263.8,0
263.9,0.4312,263.9,0
264,0.42891,264,0
264.1,0.426736,264.1,0
264.2,0.424638,264.2,0
264.3,0.422561,264.3,0
264.4,0.420452,264.4,0
264.5,0.418258,264.5,0
264.6,0.415925,264.6,0
264.7,0.413399,264.7,0
264.8,0.410628,264.8,0
264.9,0.407557,264.9,0
265,0.404134,265,0
265.1,0.400327,265.1,0
265.2,0.396194,265.2,0
265.3,0.391816,265.3,0
265.4,0.387273,265.4,0
265.5,0.382647,265.5,0
265.6,0.378016,265.6,0
265.7,0.373463,265.7,0
265.8,0.369068,265.8,0
265.9,0.36491,265.9,0
266,0.361071,266,0
266.1,0.357611,266.1,0
266.2,0.354508,266.2,0
266.3,0.351719,266.3,0
266.4,0.349203,266.4,0
266.5,0.346916,266.5,0
266.6,0.344817,266.6,0
266.7,0.342863,266.7,0
266.8,0.341012,266.8,0
266.9,0.339222,266.9,0
267,0.337451,267,0
267.1,0.335662,267.1,0
267.2,0.333851,267.2,0
267.3,0.332019,267.3,0
267.4,0.330166,267.4,0
267.5,0.328295,267.5,0
267.6,0.326407,267.6,0
267.7,0.324503,267.7,0
267.8,0.322583,267.8,0
267.9,0.32065,267.9,0
268,0.318706,268,0
268.1,0.316751,268.1,0
268.2,0.314791,268.2,0
268.3,0.312833,268.3,0
268.4,0.310882,268.4,0
268.5,0.308946,268.5,0
268.6,0.307029,268.6,0
268.7,0.305138,268.7,0
268.8,0.30328,268.8,0
268.9,0.30146,268.9,0
269,0.299685,269,0
269.1,0.29796,269.1,0
269.2,0.296285,269.2,0
269.3,0.294661,269.3,0
269.4,0.293088,269.4,0
269.5,0.291565,269.5,0
269.6,0.290093,269.6,0
269.7,0.288672,269.7,0
269.8,0.287301,269.8,0
269.9,0.28598,269.9,0
270,0.28471,270,0
270.1,0.283489,270.1,0
270.2,0.282308,270.2,0
270.3,0.281157,270.3,0
270.4,0.280028,270.4,0
270.5,0.278909,270.5,0
270.6,0.277791,270.6,0
270.7,0.276664,270.7,0
270.8,0.275518,270.8,0
270.9,0.274343,270.9,0
271,0.27313,271,0
271.1,0.271871,271.1,0
271.2,0.270572,271.2,0
271.3,0.269243,271.3,0
271.4,0.267892,271.4,0
271.5,0.266527,271.5,0
271.6,0.265158,271.6,0
271.7,0.263794,271.7,0
271.8,0.262444,271.8,0
271.9,0.261116,271.9,0
272,0.259819,272,0
272.1,0.258561,272.1,0
272.2,0.257343,272.2,0
272.3,0.256167,272.3,0
272.4,0.255032,272.4,0
272.5,0.253938,272.5,0
272.6,0.252888,272.6,0
272.7,0.251879,272.7,0
272.8,0.250914,272.8,0
272.9,0.249993,272.9,0
273,0.249116,273,0
273.1,0.248281,273.1,0
273.2,0.247483,273.2,0
273.3,0.246711,273.3,0
273.4,0.245959,273.4,0
273.5,0.245217,273.5,0
273.6,0.244477,273.6,0
273.7,0.24373,273.7,0
273.8,0.242968,273.8,0
273.9,0.242181,273.9,0
274,0.241363,274,0
274.1,0.240507,274.1,0
274.2,0.23962,274.2,0
274.3,0.238712,274.3,0
274.4,0.237794,274.4,0
274.5,0.236876,274.5,0
274.6,0.235967,274.6,0
274.7,0.235079,274.7,0
274.8,0.23422,274.8,0
274.9,0.233402,274.9,0
275,0.232634,275,0
275.1,0.231923,275.1,0
275.2,0.231266,275.2,0
275.3,0.230655,275.3,0
275.4,0.230083,275.4,0
275.5,0.229542,275.5,0
275.6,0.229026,275.6,0
275.7,0.228528,275.7,0
275.8,0.228039,275.8,0
275.9,0.227554,275.9,0
276,0.227064,276,0
276.1,0.226564,276.1,0
276.2,0.226057,276.2,0
276.3,0.225544,276.3,0
276.4,0.225031,276.4,0
276.5,0.22452,276.5,0
276.6,0.224014,276.6,0
276.7,0.223518,276.7,0
276.8,0.223033,276.8,0
276.9,0.222565,276.9,0
277,0.222116,277,0
277.1,0.221688,277.1,0
277.2,0.221278,277.2,0
277.3,0.220881,277.3,0
277.4,0.220492,277.4,0
277.5,0.220106,277.5,0
277.6,0.219719,277.6,0
277.7,0.219325,277.7,0
277.8,0.218919,277.8,0
277.9,0.218497,277.9,0
278,0.218055,278,0
278.1,0.217588,278.1,0
278.2,0.217101,278.2,0
278.3,0.216602,278.3,0
278.4,0.216095,278.4,0
278.5,0.215589,278.5,0
278.6,0.21509,278.6,0
278.7,0.214603,278.7,0
278.8,0.214136,278.8,0
278.9,0.213694,278.9,0
279,0.213285,279,0
279.1,0.212912,279.1,0
279.2,0.21257,279.2,0
279.3,0.212251,279.3,0
279.4,0.211945,279.4,0
279.5,0.211646,279.5,0
279.6,0.211344,279.6,0
279.7,0.211032,279.7,0
279.8,0.210701,279.8,0
279.9,0.210343,279.9,0
280,0.20995,280,0
280.1,0.209517,280.1,0
280.2,0.209052,280.2,0
280.3,0.208566,280.3,0
280.4,0.208071,280.4,0
280.5,0.207578,280.5,0
280.6,0.207099,280.6,0
280.7,0.206644,280.7,0
280.8,0.206225,280.8,0
280.9,0.205854,280.9,0
281,0.205542,281,0
281.1,0.205296,281.1,0
281.2,0.205111,281.2,0
281.3,0.204976,281.3,0
281.4,0.204881,281.4,0
281.5,0.204817,281.5,0
281.6,0.204773,281.6,0
281.7,0.204739,281.7,0
281.8,0.204706,281.8,0
281.9,0.204664,281.9,0
282,0.204602,282,0
282.1,0.204513,282.1,0
282.2,0.204398,282.2,0
282.3,0.204259,282.3,0
282.4,0.204101,282.4,0
282.5,0.203925,282.5,0
282.6,0.203735,282.6,0
282.7,0.203534,282.7,0
282.8,0.203325,282.8,0
282.9,0.20311,282.9,0
283,0.202894,283,0
283.1,0.202679,283.1,0
283.2,0.202463,283.2,0
283.3,0.202245,283.3,0
283.4,0.202025,283.4,0
283.5,0.2018,283.5,0
283.6,0.20157,283.6,0
283.7,0.201333,283.7,0
283.8,0.201088,283.8,0
283.9,0.200834,283.9,0
284,0.200569,284,0
284.1,0.200292,284.1,0
284.2,0.200004,284.2,0
284.3,0.199707,284.3,0
284.4,0.199401,284.4,0
284.5,0.199088,284.5,0
284.6,0.19877,284.6,0
284.7,0.198446,284.7,0
284.8,0.198119,284.8,0
284.9,0.19779,284.9,0
285,0.197461,285,0
285.1,0.197131,285.1,0
285.2,0.196801,285.2,0
285.3,0.196473,285.3,0
285.4,0.196145,285.4,0
285.5,0.195819,285.5,0
285.6,0.195494,285.6,0
285.7,0.19517,285.7,0
285.8,0.194848,285.8,0
285.9,0.194529,285.9,0
286,0.194211,286,0
286.1,0.193896,286.1,0
286.2,0.193579,286.2,0
286.3,0.193258,286.3,0
286.4,0.192928,286.4,0
286.5,0.192586,286.5,0
286.6,0.192228,286.6,0
286.7,0.19185,286.7,0
286.8,0.19145,286.8,0
286.9,0.191022,286.9,0
287,0.190564,287,0
287.1,0.190074,287.1,0
287.2,0.189556,287.2,0
287.3,0.189017,287.3,0
287.4,0.188463,287.4,0
287.5,0.187902,287.5,0
287.6,0.187339,287.6,0
287.7,0.186781,287.7,0
287.8,0.186235,287.8,0
287.9,0.185708,287.9,0
288,0.185205,288,0
288.1,0.184731,288.1,0
288.2,0.184285,288.2,0
288.3,0.183861,288.3,0
288.4,0.183456,288.4,0
288.5,0.183066,288.5,0
288.6,0.182685,288.6,0
288.7,0.182311,288.7,0
288.8,0.181938,288.8,0
288.9,0.181562,288.9,0
289,0.18118,289,0
289.1,0.180788,289.1,0
289.2,0.180387,289.2,0
289.3,0.179979,289.3,0
289.4,0.179566,289.4,0
289.5,0.179151,289.5,0
289.6,0.178735,289.6,0
289.7,0.178321,289.7,0
289.8,0.17791,289.8,0
289.9,0.177506,289.9,0
290,0.17711,290,0
290.1,0.176723,290.1,0
290.2,0.176348,290.2,0
290.3,0.175985,290.3,0
290.4,0.175635,290.4,0
290.5,0.175299,290.5,0
290.6,0.174979,290.6,0
290.7,0.174674,290.7,0
290.8,0.174388,290.8,0
290.9,0.174119,290.9,0
291,0.17387,291,0
291.1,0.17364,291.1,0
291.2,0.173426,291.2,0
291.3,0.173224,291.3,0
291.4,0.17303,291.4,0
291.5,0.172839,291.5,0
291.6,0.172646,291.6,0
291.7,0.172449,291.7,0
291.8,0.172242,291.8,0
291.9,0.172021,291.9,0
292,0.171782,292,0
292.1,0.171522,292.1,0
292.2,0.171244,292.2,0
292.3,0.170951,292.3,0
292.4,0.170647,292.4,0
292.5,0.170336,292.5,0
292.6,0.170023,292.6,0
292.7,0.16971,292.7,0
292.8,0.169402,292.8,0
292.9,0.169102,292.9,0
293,0.168816,293,0
293.1,0.168544,293.1,0
293.2,0.168284,293.2,0
293.3,0.168031,293.3,0
293.4,0.167782,293.4,0
293.5,0.167533,293.5,0
293.6,0.167277,293.6,0
293.7,0.167013,293.7,0
293.8,0.166734,293.8,0
293.9,0.166437,293.9,0
294,0.166117,294,0
294.1,0.165772,294.1,0
294.2,0.165406,294.2,0
294.3,0.165025,294.3,0
294.4,0.164635,294.4,0
294.5,0.164241,294.5,0
294.6,0.163849,294.6,0
294.7,0.163466,294.7,0
294.8,0.163097,294.8,0
294.9,0.162749,294.9,0
295,0.162426,295,0
295.1,0.162132,295.1,0
295.2,0.161858,295.2,0
295.3,0.161589,295.3,0
295.4,0.161315,295.4,0
295.5,0.161022,295.5,0
295.6,0.160697,295.6,0
295.7,0.160327,295.7,0
295.8,0.159901,295.8,0
295.9,0.159404,295.9,0
296,0.158825,296,0
296.1,0.158155,296.1,0
296.2,0.157399,296.2,0
296.3,0.156567,296.3,0
296.4,0.155669,296.4,0
296.5,0.154715,296.5,0
296.6,0.153715,296.6,0
296.7,0.152677,296.7,0
296.8,0.151613,296.8,0
296.9,0.150532,296.9,0
297,0.149443,297,0
297.1,0.148356,297.1,0
297.2,0.147276,297.2,0
297.3,0.146206,297.3,0
297.4,0.145152,297.4,0
297.5,0.144117,297.5,0
297.6,0.143106,297.6,0
297.7,0.142123,297.7,0
297.8,0.141173,297.8,0
297.9,0.140259,297.9,0
298,0.139386,298,0
298.1,0.138557,298.1,0
298.2,0.137769,298.2,0
298.3,0.13702,298.3,0
298.4,0.136304,298.4,0
298.5,0.135618,298.5,0
298.6,0.134959,298.6,0
298.7,0.134323,298.7,0
298.8,0.133706,298.8,0
298.9,0.133104,298.9,0
299,0.132513,299,0
299.1,0.131931,299.1,0
299.2,0.131358,299.2,0
299.3,0.130797,299.3,0
299.4,0.13025,299.4,0
299.5,0.129718,299.5,0
299.6,0.129203,299.6,0
299.7,0.128707,299.7,0
299.8,0.128233,299.8,0
299.9,0.127781,299.9,0
300,0.127354,300,0
300.1,0.126954,300.1,0
300.2,0.126576,300.2,0
300.3,0.126218,300.3,0
300.4,0.125877,300.4,0
300.5,0.125548,300.5,0
300.6,0.125228,300.6,0
300.7,0.124914,300.7,0
300.8,0.124602,300.8,0
300.9,0.124289,300.9,0
301,0.123971,301,0
301.1,0.123646,301.1,0
301.2,0.123315,301.2,0
301.3,0.122982,301.3,0
301.4,0.12265,301.4,0
301.5,0.122323,301.5,0
301.6,0.122002,301.6,0
301.7,0.121692,301.7,0
301.8,0.121396,301.8,0
301.9,0.121116,301.9,0
302,0.120856,302,0
302.1,0.120619,302.1,0
302.2,0.120403,302.2,0
302.3,0.120207,302.3,0
302.4,0.120031,302.4,0
302.5,0.119873,302.5,0
302.6,0.119732,302.6,0
302.7,0.119606,302.7,0
302.8,0.119494,302.8,0
302.9,0.119395,302.9,0
303,0.119308,303,0
303.1,0.119232,303.1,0
303.2,0.119165,303.2,0
303.3,0.119106,303.3,0
303.4,0.119055,303.4,0
303.5,0.11901,303.5,0
303.6,0.118971,303.6,0
303.7,0.118937,303.7,0
303.8,0.118906,303.8,0
303.9,0.118877,303.9,0
304,0.11885,304,0
304.1,0.118824,304.1,0
304.2,0.118802,304.2,0
304.3,0.118786,304.3,0
304.4,0.118781,304.4,0
304.5,0.11879,304.5,0
304.6,0.118816,304.6,0
304.7,0.118862,304.7,0
304.8,0.118931,304.8,0
304.9,0.119027,304.9,0
305,0.119153,305,0
305.1,0.119311,305.1,0
305.2,0.119497,305.2,0
305.3,0.119705,305.3,0
305.4,0.11993,305.4,0
305.5,0.120166,305.5,0
305.6,0.120408,305.6,0
305.7,0.12065,305.7,0
